,sentence,sentiment
3185,이직 시 기술 경력을 제대로 인정받으려면 직무 연관성이 있어야 하는데요 전문건설이나 종합건설이나 건설회사라는 공통점은 있지만 맡은 역할이나 시스템 측면에서 차이가 있습니다,Negative
3186,이에 따라 전문건설업체 출신이 기술 경력이 많다고 해서 종합건설회사에 쉽게 이직할 수는 없습니다,Negative
3490,기존 상품의 품질 개선과 기술의 상품화를 생각해보는 기회를 가져볼 생각이기 때문입니다,Negative
3521,음 이게 거의 년 전에 썼던 글이라 아마 기술 트렌드에 대해간단하게 하시고 그걸로 준비하시는 게 좋겠네요,Negative
3907,뼈저린 반성과 함께 서양의 기술만 서둘러 배우자중체서용는 양무운동을 시작했다,Negative
3951,현재 국내에서 운영 중인 발전소의 가스터빈 개 모두 미국 독일 지멘스 일본 미쓰비시 히타치 시스템에서 수입한 것이다 가스 터빈은 발전 설비비용이를 차지한다 그런데도 단 한 개도 국산화하지 못했다 제조업 강국 대한민국의 이름이 무색할 정도로 발전기술 후진국으로 전락하고 말았다 화력발전 원가에는 연료비와 설비장치 비용이다 선무당이 사람 잡듯 전력산업에 관한 실증연구도 제대로 해보지 않은 이들이 경제원론에 나오는 경쟁의 효율만 보고 발전회사를 졸속 분리한 게 이렇듯 참담한 결과를 초래했다 발전연료와 설비 도입에서 엄청난 국부가 유출되고 있다,Negative
3965,그에게 역대 과학기술 정책을 평가해 달라고 했더니 크게 달라지지 않았다고 했다 성장 동력의 상실을 실질경제성장률이 지속해서 하락해온 요인으로 지적했다,Negative
3968,이해완 기자 년 부산 출생 서울대 공과대학 학사 웨스트 버지니아대 대학원 경제학 석사 콜로라도 스쿨 오브 마인드 자원경제학 박사 미국 아이오나 대 조교수 한국 혁신학회 회장 한국자원경제학회 회장 대통령 정보과학기술 수석보좌관 서울대 공과대 산업공학과 교수 한국 과학기술한림원 정회원 이해완 기자 경제 산업부 이해완 기자의 다른 기사 보기 관련기사 차 산업혁명 정책 제도 개혁 없이 기술혁신에만 매몰 이민종 기자 경제 산업부 부장 이민종 기자의 다른 기사 보기 관련기사 정부 때 수석보좌 관차 혁명 준비팀 추진하다가 년 만에,Negative
4170,또한 산공은 그 자체로는 특별한 기술이 아니므로 산공을 베이스로 전문분야를 따로 준비해야 합니다,Negative
4226,안녕 나는 서울과학기술대학교 산업공학과 전공 학번 이영민이야,Negative
4232,복수학위 제도 우리 학과 학생의 경우 졸업을 할 때 영국의 노섬브리아 학교 학위와 서울과학기술대학교 학위 두 개를 수여해 학위가 두 개라니 최고라고 할 수 있지만 그만큼의 큰 노력이 필요해 다음 항목을 보면 무슨 말인지 이해가 될 거야,Negative
4682,기술적으로 설루션을 외국인과 많이 소통해야 하는 회사 같은 경우는 외국어 공대를 좋아하는 경우도 있습니다,Negative
4683,진성 문과 경영학과에게 기술을 설명하고 이해시키기가 어려운 경우가 종종 있어서요 마케팅은 가고 싶어 하는 사람은 많은데 막상 공급은 많지 않은 부서입니다,Negative
4754,합격자의 합격 정보 서류 합격 건국대학교 산업공학과 합격 서울과학기술대학교 글로벌융합산업공학과 합격 최종 합격 숭실대학교 산업정보시스템공학과 합격 명지대학교 산업경영공학과 합격 아주대학교 산업공학과 합격 합격자의 지원 정보 출신 학교 지방 일반 인문계 고등학교 이과 내신 정보 전교과 내신 평균 등급 국어 영어 수학 과학 사회 학년이 높아질수록 하락폭이 커지는 내신 성적 저세상 편차인 과목별 내신 등급 주요 특징 광고 디자이너 공학 컨설턴트 경영 컨설턴트 진로 희망 사유 변천사 광고 디자이너 남들과 다른 발상을 하는 창의성이 뛰어나며 손재주가 좋아 사물의 특성을 관찰하고 표현하는 광고 디자이너를 꿈꾸고 있음,Negative
4830,저는 현재 산업경영공학과 학년 학기를 학교가 아닌 한국생산기술연구원에서 인턴을 하고 있어요,Negative
5529,산업공학 기술자 하고 싶다면 산업공학과,Negative
5588,서울과학기술대 산업공학과 산업정보시스템전공은 학생부 교과우수자 평균 산업공학과 전공은 평균이었습니다,Negative
6145,고객 대리인인 국방기술품질원과의 신뢰 관계가 중요하지요,Negative
6272,물론 장래희망에는 공학자 기술 법률로 들어가서 살짝 쪽에 기울어지게 쓰고 있긴 합니다,Negative
6903,순위가 상대적으로 낮은 부처는 과학기술부 방위사업청 보건복지부 환경부 해양수산부 조달청 통계청 병무청 소방방재청 농촌진흥청이 정도입니다,Negative
7116,그래서 임원 면접은 그 사람 인성을 주로 봅니다 임원 면접에서는 이 대기업에서 일 잘할 놈인지 못할 놈인지는 몇 마디 딱해보면 견적 나와 여 말해보면 바루 알아요 곱게 컸는지 고생했는지 깡다구는 있는지 회사생활 잘 할 놈인지 조금 버티다가 퇴사할 놈인지 보통 임원 면접 기술면접 몇 시간씩 합니다,Negative
7120,바보 아저씨의 경제 이야기 사무직 들어갔는데 현장으로 발령내면 일단 질문 주신 상황으로 어느 정도 저도 기술 쪽 일 필요한 회사생활 오래 해보고 솔직하게 말씀을 드릴게요,Negative
7129,원래가 본사 기술영업 관리직이었다,Negative
7132,왜 위와 같은 과정을 두냐면 나중에 기술 관리 영업이라고 하셨는데 본사 일은 딱히 정해진 것이 없습니다,Negative
7147,그리고 더 중요한 전 지금 영업관리직이시잖아요 바이어가 와서 님 회사 물건 사려고 하는데 기술적인 부분 막 물어봅니다,Negative
7896,게임 쪽이 요 기술자 연봉 만 이상 그쪽으로 알아보세요,Negative
7921,서울과학기술대학교 글로벌융합산업공학과 전공 학생부 면접 기출문제입니다,Negative
7991,차 산업혁명이라는 용어는 언제 등장했나 요년 월 스위스 다보스포럼에서 클라우드 슈밥이 처음으로 차 산업혁명이라는 용어를 사용하기 전부터 기술의 진보는 사회 전반에 엄청난 변화를 일으키고 있었습니다,Negative
8026,다만 확실한 것은 그러한 기술이나 제품의 출현 속도가 정신 차릴 수 없을 정도로 엄청나게 빨라지고 있다는 점입니다,Negative
8281,이에 따라 자동차 기술의 기본이 되는 자동차 기관의 전반에 관한 기초 지식의 이해와 그 응용이 다른 무엇보다도 선행되어야 할 중요한 과제로 되고 있다,Negative
8627,생산관리 기술자는 제조부문의 작업이 원활하게 수행이 될 수 있도록 생산계획을 수립하고 생산 일정 등을 관리합니다,Negative
8631,공장자동화 컨설턴트의 경우 기업체의 의뢰를 받아 최적의 방법으로 공장의 생산설비를 자동화하기 위해 최신 제조기술 자동화 기술 등을 자문합니다,Negative
8831,외국어가 필요한 경우는 해당 국가에 물건을 사고팔고 기술을 사고팔고 현지 채용인에게 일을 시키고 등등이 있습니다,Negative
9776,그런데 대학원생은 교수만큼의 지식의 깊이는 절대적으로 부족하지만 젊기에 새로운 기술이나 요새 뜨는 소프트웨어에 친화적이죠,Negative
367,한국공항공사 빅데이터 아이디어 공모전 본선 진출 학년 교내 교내 영어 에세이 대회 동상 학년 전국 인공지능 기반 영어 번역 대회 우수상 본교 주최 학년 교내 공학설계 작품 전시회 우수상 학년 교내 경진대회 우수상 학년 교내 영어 경시대회 등 총장상 학년 기타 교육 및 봉사 본교 실습수업 조교 진행 학년 교내 새내기 학년 대상 캠프 튜터 언어 파이썬 학년 영어 학원 코딩 학원 강사 경험 초중학생 대상 학년 매해 학생회 경험과 학생회 단과대학 학생회 총학생회 학년 삼성카드 골든벨 스쿨 빅데이터 교육 활동 약 개월 해외 유학으로 수료 학년 교내 코딩 교육봉사 소모임 교육부 주최 초등학생 과학캠프 회 학년 기타 교내 머신 러닝 딥러닝 스터디그룹 경험 학년 학업우수상 수상 회 교내 장학생 선발 회 교외 장학 재단 장학생 선발 회 아르바이트 경력 다수 카페 식당 영어강사 코딩 강사 사무보조 등 사실 쭉 나열하면 이 정도고요,Negative
998,현재까지의 인공지능은 기존의 컴퓨터 하드웨어를 조금 변화시켜 생물학적 뇌를 모사한 인공지능 알고리즘 곧 소프트웨어를 적용한 것이다,Negative
999,이는 소프트웨어는 인공지능에 적합하지만 하드웨어는 아직 인간의 뇌와 같은 형태를 띠지 못함을 의미한다 이 교수는 하드웨어까지 뇌와 닮는 것이 꼭 좋은지에 대한 의문을 제기했다,Negative
1000,수년 전의 실험은 이에 대한 답을 제시한다 고양의 뇌를 모사하기 위해의 메모리 등 엄청난 하드웨어를 동원하여 인공지능 소프트웨어를 탑재하여 구현하였으나 여전히 생물학적 고양이의 뇌보다 거의 배 느린 처리 속도를 보인 것이다,Negative
1305,하 슈발 전 고민된다 수시 교과로 내려는데 내가 후반이라서 산업 공음 웬만하면 합격이고 인공지능은 올해 신설이라 예측이안되고컴정통은 약간 상향인데 어떡해야 함,Negative
1902,모든 초점은 도시 내 인공지능 적용을 목표로 하려 합니다,Negative
1967,복무에 적합한 수준의 최소한의 지능을 가진 사람들을 빠르게 선별하기 위함이었죠,Negative
2030,글로 쓰기 힘들다 인간의 대부분의 지식 컴퓨터는 못함 인공지능 컴퓨터가 제일 못하는 게 잡담 뇌세포 전기 자극을 주면 전달한 가지 성질 밖에 없다,Negative
2032,현재 아빠 옷을 개 보여줌 인공지능이 추론 이상 탐지 정상적인 상황 학습 후 비정상적인 상황이 발생했을 때 반응 보험 세금 신용카드 사용 사기 탐지 반도체 공정 이상 상황 예지 헬스 모니터링 이상 상황 예지 응용 이미지 처리 컬러 사진 흑백사진 배경을 없앰,Negative
2833,인공지능 공학과는 프로그래밍 인공지능으로 보이는데 사실 인공지능이 학사 수준에서는 별것이 아니라고 생각합니다,Negative
3473,아 그리고 데이터마이닝이나 데이터 사이언스도 포함이긴 한데 뭐 빅데이터 인공지능 등등을 말하자면 길어서 이것도 댓글로 원하시면 설명할게요 그럼까지 보기가 말이냐 하면은 번 품질관리는 제품을 생산을 하게 되면 실제 원하는 치수와 똑같으면 좋지만 그렇지 않고 오차가 생기기 마련이에요,Negative
3967,만약 대통령이 무엇을 해야 하느냐고 물었을 때 인공지능 빅데이터 자율주행차 드론 등만 하면 된다고 답한 셈인데 그건 중국이 실패한 양무운동의 전철을 밟는 것이나 다름없습니다,Negative
4145,산업공학과를 베이스로 해서 대학원을 인공지능 분야로 진학하면 됩니다,Negative
4147,인공지능이 기본적으로 대학원을 진학하는 게 좋기 때문에 이 분야로 가려고 한다면 최소 석사는 생각하고 있어야 하고 컴공 복전을 하는 게 유리합니다,Negative
7940,산업공학과에서 컴공을 복 전하는 게 메리트가 있을까요 예로 들자면 빅데이터나 인공지능에 관심이 있어서 컴공을 복 전해서 대학원을 빅데이터나 인공지능 연구하는 대학원에 간다던가,Negative
8799,미국은 년 전에는 컴공이나 소프트 웨어 학과가 핫했는데 지금은 그 모든 걸 인공지능의 딥 러닝으로 해서 그 아이들이 취업이 안돼요 지금은 인공지능이 못하는 분야가 핫하고 그게 산업공학과에요 아마 우리나라도 년 후면 산공이 뜰 것 같아요,Negative
160,혹 경력을 구하는 기업이라면 업무의 로스를 조금이라도 줄이기 위해 분명 해당 직무에 많은 경험과 지식을 가지고 있는 후보자를 택하여라 하기에 관련 전공에 대한 질문이 많을 것이나 신입을 구하는 기업이라면 충분히 해당 분야의 직무에 대해 교육 훈련을 통해 투입이 가능할 만큼의 여유가 있거나 해당 직무가 전공을 필요로 할 만큼의 난이도가 약할 것으로 생각되며 이런 경우는 보통 전공에 대한 지식이 많으면 플러스 요인은 있겠으나 그보다는 후보자의 대인관계 업무 집중도 열정 등의 기본사항을 더 중요하게 볼 것이라 생각됩니다 도움이 되셨으면 좋겠습니다,Negative
320,업무는 기본적으로 구매 재고 파악 이카운트 수출 관련 업무 화장품 제조 업무를 하게 됩니다,Negative
403,자격증은 큰 의미 없는 걸로 ㅎㅎㅎ 외국어랑 업무 관련 경험이 더 중요하답니다 직접이든 간접이든,Negative
641,그러나 결국은 본인과 맞는 업무가 가장 중요합니다,Negative
786,서류 전형에서 가점요인이 되니까 요원하시는 분야가 통신과 반도체 분야인데 해당 분야에서 하고자 하는 업무의 성격에 따라 취득한 자격증의 효용가치가 달라질 것입니다,Negative
787,통신 분야는 전공하셨으니 문제없지만 반도체 분야는 어던 업무를 원하시는지 생각하실 필요가 있습니다,Negative
789,분야만 정하지 마시고 해당 분야에서의 하고자 하는 업무에 대한 결정이 필요합니다,Negative
1037,어차피 전공을 하였다 하더라도 초보라 생각하고 면접자를 대하기 때문에 아무리 전공을 하였다 하더라도 생판 모르는 사람보다 업무 습득 기간이 빠른 것뿐이지 완벽할 순 없다,Negative
1511,질문은 단편적으로 보면 내향적이니 설계직으로 가서 혼자 하는 자기 업무에 충실하는 게 맞는다고 답을 드리는 게 쉽습니다,Negative
1721,가급적 업무 난도는 높지만 길게 가실 수 있는 포워딩이나 수출 관련 업무 업무를 추천합니다,Negative
2204,생산관리 업무를 잘 수행하려면 생산의 전반을 익히고 컨트롤해야 합니다,Negative
2501,생산관리자는 밤이나 주말에도 비상업무 생기면 바로 출근해야 한다는데 이러면 위수지역 밖으로 나갈 수나 있나요ㄷㄷ,Negative
2593,전공에 대해 지식이만 타면 좋겠지만 실무 업무랑은 만은 차이가 있습니다,Negative
2594,입사만 된다면 해당 업무에 대해 다시 공부해야 될 거예요,Negative
2595,문서작성 워드와 엑셀 정도는 기본적으로 해야 될 업무입니다,Negative
2888,이 정도만 잘하면 회사에서 업무적으로는 인정받습니다,Negative
2925,학생이 생각하는 마케팅 부서 쪽이란 말이 마케팅 업을 하는 기업체에 취업을 하는 것을 말하는 것인지 아니면 어떤 특정 기업에 취업을 해서 마케팅 관련 업무를 하고 싶다는 것인지 명확하지 않습니다,Negative
2927,그러나 산업공학과를 간다고 해서 마케팅 업무를 못 한다는 건 없습니다,Negative
2928,반대로 경영학과를 간다고 해서 마케팅 업무를 한다는 보장도 없습니다,Negative
2934,하나의 예만 더 들어보죠 마케팅 업무를 하는 데 있어 도움이 되는 학과는 산업공학 경영학뿐만 아니라 심리학 경제학도 있습니다,Negative
2979,특장차가 특수장비차량 말씀하시는 건가요 만약 하나하나 생산하는데 시간이 많이 걸리고 수량이 적다면 생산된 개수를 체크하는 것이 아닌 하나하나의 생산 진도를 확인하고 체크하는 것이 주 업무가 될 것 같습니다,Negative
3200,캐드의 경우 현장 숍 드로잉 업무를 수행하게 된다면 일정 도움이 될 수는 있습니다,Negative
3208,건설산업기본법 시행령 제조 건설업의 업종 및 업무내용 등에는 건설업의 업종과 업종별 업무내용을 아래 문서와 같이 규정하고 있습니다,Negative
3209,건설업의 업 종 종합전문 공사 시공과 업종별 네이버 블로그 건설업의 업 종 종합전문 공사 시공과 업종별 업무내용 건설산업기본법 시행령 제조 건설업체는 크게 종합공사를 시공하는 업 종 종합건설업과 전문 공사를 시공하는 업종 전문건설업으로 구분 건설산업기본법 시행령 건설업종 업종별 업무범위 건설산업기본법 건설취업 토목공학과 건축공학과 전문건설 종합건설,Negative
3236,그리고 현재 코로나로 인하여 많은 비즈니스 감소로 인하여 채용 및 신규 업무 등이 전부 금지된 것으로 들어서 앞으로 한동안은 채용이 없지 않을까 싶네요,Negative
3300,목표하시는 업무 및 조직을 명확하게 하여 준비하시는 게 좋겠습니다,Negative
3301,품질이랑 생산은 엄연히 다른 업무입니다,Negative
3351,산업공학 전공했고 구매 생산 현장실습 및 업무 계약직 년 했습니다,Negative
3713,산공과 가서 졸업 후 진로를 어떻게 하려고 요산 공과 출신들이 주로 제조 관련회사에서 품질관리 업무를 합니다,Negative
3769,아이씨디 생산 품질관리에 대한 상세한 업무는 어떤 식,Negative
3809,자격증 공부하면서 개념에 대해 잘 이해하시면 업무는 수월히 하실 수 있습니다,Negative
3885,생산관리와 연관된 업무나 공모전은 거의 없고 책도 그다지 저도 취업 때 책을 좀 찾아봤는데 책도 괜찮은 게 없습니다 ㅠㅠ,Negative
3988,업무적인 면에서도 인수인계 제대로 받게 된다면 업무 수행하시는 면에서는 아마 별 무리 없이 하실 수 있을 거 같아요,Negative
4104,평소에 전공 공부를 얼마나 잘 이해했는지 그리고 그 업무에 적합한 역량의 사람인지를 체크하는 게 더 중요할 것으로 보입니다,Negative
4138,즉 현장업무보다 사무실 업무입니다,Negative
4419,업무지시 나오면 연배가 있으신 분들이 가르쳐들려거나 직원들 선동한다고 우선순위에서 배제되기도 합니다,Negative
4432,이번에 화장품 생산관리 업무로 인턴을 하게 되었습니다,Negative
4433,산업공학과 전공으로서 기존에는 반도체나 자동차 쪽 생산관리를 생각하여서 추후 이쪽 분야로 입사 지원을 할 시 화장품 업계에서 생산관리 업무를 했던 것을 인정해주나요,Negative
4492,다만 업무 분담이 확실한 대기업이 아닌 경우 관리직 군으로 취업을 하신다 해도 소위 까대기 물류 작업을 하는 경우가 많습니다,Negative
4645,일단 품질관리를 생각하는 것 자체가 문제 품질관리는 권리는 없고 책임만 있는 업무분야입니다,Negative
4653,먼저 경험이 있는 안전 관리 업무부터 설명을 드리겠습니다,Negative
4846,상관의 기본 업무 흐름은 거여 유사하나 대부분요 기업들이 가능하면 동종업종을 선호하기 때문입니다,Negative
5500,학점보다는 직무 자격증과 업무 능력이 더 중요하다고 생각됩니다,Negative
5562,이름 들으면 아실만한 기업에서 해외영업 업무하고 있습니다,Negative
5566,물론 제 외국어를 할 줄 안다는 전제 하에서요 근데 그게 아니시라 영어만 가지고 일을 하실 거면 영어권 국가의 사람과 업무에 관해 얘기할 줄은 알아야 합니다,Negative
5908,그래서 공통적인 조언은 자기가 하고 싶은 업무의 분야를 제대로 정하고 세부적으로 필요한 능력이나 자격증을 생각하면서 기업을 택하는 것이 좋습니다,Negative
6030,선배님은 어떤 업무를 담당하고 계시나요,Negative
6144,방위산업이 예전보단 업무가 많이 어려워요 일반 기업의 품질보증 형태와 많이 다를 겁니다,Negative
6206,물론 여기 인원이 년 전문대 졸이지만 전 취업을 늦게 해서 신소재 석사 졸에 기계설계 업무를 맡고 있습니다,Negative
6213,현재 업무도 그렇고요 이렇다 보니 기계과 나오면 기초도 배우니 기계과 우대가 필요한 것 같네요,Negative
6328,내화물 설계 시공 업무는 어떤 업무를 하나요,Negative
6463,어떤 업무를 하는 건지 또 기계설계 직무를 희망하는 저에게 관련이 있을지 궁금합니다,Negative
6625,분야에 대한 실무 업무 형태 및 직업군에 대해서 말씀드리겠습니다,Negative
6949,국가직의 통상적인 근무시간 별도로 없고 야근을 많이 하기도 하고 업무가 만만치 않습니다,Negative
6976,문제가 미치도록 어렵게 나와요 제일 힘들어하는 게 급 급 영어죠 행정고시는 토익 이런 거 잘 보면 대체가 가능한데 토익과 토플의 차이점은 토익은 회사원들이 업무를 서로 하기 위해 만든 영어 시험이고 토플은 학자들이 서로 학식을 공유하기 위해 만든 시험이에요,Negative
7035,인적성도 준비한다고 느는 게 아니라서 은행 인적성은 다양한 업무를 다양하게 처리하는 멀티태스킹 능력을 봅니다 골고루 중요한 건 은행일은 사람을 많이 만나고 일반 고객을 하루 종일 창구에서 상대하는 직업이에요,Negative
7140,그런데 공장에서 개월 년 생활하다 본사로 올라온 사람들은 현장을 잘 아니까 현장에 잘 맞춰서 스텝 업무가 가능해집니다,Negative
7211,왜냐면 조 단위 이상 매출 나오는 대기업의 경우 개미처럼 일만 하는 게 아닙니다 국세청 세무조사 나오면 몇백억 추징 당하고 각종 대관업무 행사 이런 걸 해야 하는데 사장실이 층에 있고 중간층에 있으면 회사 이미지가 어떻게 되는 줄 아세요 은행에서도 다 정장 빼입고 지점장실 꼭대기 해놓는 이유가 바로 고객이 찾아왔을 때 기업에 대한 이미지 때문입니다,Negative
7527,업종에 따라 업무 내용이 좀 달라지겠지만 생산 진도 관리 쪽이라면 업무 내용은 비슷하기 때문에 경력 인정은 될 것 같고 현장 관리 쪽은 인정이 안될 것 같네요,Negative
7533,품질관리 업무의 경우는 업종에 따라서 업무가 많이 다르므로 기초지식이 있는지 없는지 정도만 확인하고 우리 회사에 대한 사전 정보를 갖고 있는지 회사에 입사를 하고자 하는 열정이 있는지 보는 경향이 있습니다,Negative
7579,생산관리는 활용하는 시스템과 전체 업무 흐름만 이해하셔도 이곳저곳 많이 이직 가능합니다,Negative
7645,가끔 회사에서 유명인을 초청해 강의를 시키는 경우가 많은데 자기결정권을 가지고 자신이 원하는 사람을 초청하는 자유를 가진 직원은 매우 적극적으로 업무에 몰입하여 초청을 성사시키는 경우가 많다고 합니다,Negative
7655,보통의 한국인들은 자신의 업무에 대해서 자율성을 위임받기를 바라며 맡겨만 주면 신이 난다고 합니다,Negative
7660,만약 한국인 직원에게 그런 식으로 업무를 지시하면 무슨 대답이 날라올지 여러분도 대충 상상이 갈 겁니다 비슷하게 이면우 산업공학과 교수는 데서 한국과 일본의 국민성 차이를 사냥개와 사역견에 비유했습니다,Negative
7754,종합건설업체 전문건설업체 취업 현장소장 경력 인정 취업 스펙 등 토목건축공학과 취준생 조언 건설산업기본법 업종별 업무내용,Negative
7843,괜찮으시면 전담 업무보다는 안전과 생산관리 업무를 병행하는 것도 괜찮을 것으로 생각합니다,Negative
7844,이럴 경우 업무량이 약간 많을 수는 있겠으나 경험을 쌓은 뒤 생산 관리 또는 안전 전담 업무로 전환하는 것을 고민해 보는 것도 괜찮을 것으로 보입니다 연봉은 회사의 급여 테이블에 준하여 지급되기 때문에 회사에 따른 연봉의 차이는 있겠으나 역할에 따른 연봉의 차이는 없을 것으로 생각합니다,Negative
8071,업무를 진행하면서 생산계획의 정확성이 낮아서 고민이 있습니다,Negative
8221,또한 회사 측에서도 다른 업종이면 거의 인정을 안 해주고 업무 숙달이 늦어지면 생산관리해본 사람이 왜 못하냐고 구박받기 쉽습니다,Negative
8331,산업공학전공자가 취직해서 어떤 업무를 맡게 되었고 생산관리 품질 등 이 업무를 하는 과정에서 프로세스를 효율적으로 개선했다는 경우가 더 쉽게 볼 수 있는 사례입니다,Negative
8584,산업공학전공하시고 물류유통관리사 자격증도 개나 갖고 계시고 앞으로 물류 쪽 일을 하실 거면 사무업무나 내근직 쪽이겠군요 공부도 많이 해서 학력 상관없는 발로 뛰는 현장임을 한다면 좀 그렇겠죠,Negative
8733,창업할 거 아니면요 주어진 업무에 관해 빠르고 효율적이고 예쁘게 잘 짤 수 있는지가 중요한 것 같습니다,Negative
9545,업무를 바꾼 이유는 지금 잘 정리 중입니다,Negative
117,컴퓨터 산업을 주도하는 서일대학교 소프트웨어공학과 서일에서 폼 나는 내일로 안녕하세요,Negative
273,과제 제출 시 이것만은 하지 말자 반도체 장비 소프트웨어나 컴퓨터 프로그래밍 강의에서는 프로그래밍 과제가 많이 나가요 이때 학생들이 친구 것을 그대로 보고 카피하는 경우가 많은데요,Negative
1001,이 교수는 하드웨어와 소프트웨어 모두가 생물학적 뇌를 모사하는 것이 가장 좋다는 반증이라 설명했다,Negative
2408,또 저희가 마이 컴퓨터에 프로그램을 다운로드해서 내보내면 추가 수정이 안돼서 문제가 발생했을 때 전부 리콜되는 사태가 발생하기에 부담이 큽니다 소프트웨어 분야는 와이파이 연결만 되면 업데이트가 가능해서 유지 보수가 쉬운 반면 이 분야는 서비스센터에서 직접 가서 수리하거나 리콜을 받아야 합니다,Negative
5389,물류 및 공급망 소프트웨어 등 원산지 자격증 물류관리사 등 그리고 국제 기준 물류 관련 자격증 네 쉽지 않다고 봅니다 제 개인적인 견해입니다,Negative
6507,학년인데 입학했던 학부인 자율전공학부에서 신편 제로 바뀌는 거 때문에 소프트웨어학과 그냥 컴공 데이터 사이언스 전공 둘 중 하나로 바꿔야 하는 상황이 왔는데 전공으로 무엇을 택해야 할지 고민스럽습니다,Negative
8327,물론 소프트웨어 은 어느 정도 코딩을 해본 적이 있으면 좋겠죠,Negative
0,품질관리나 연구하는 주제에 ㅋㅋㅋ,Negative
106,올해 연구서 간이네 축합 끼면,Negative
348,부분에 넣을지 연구계획서 부분에 넣을지 생각합니다,Negative
349,어떻게 이 항목들을 연결하는 것이 자연스럽게 읽힐지 자소서 및 연구계획서 질문에 어긋나진 않는지를 고민합니다,Negative
363,경력사항 최근부터 작성 인턴 진행 중 학년 여름 한국 정보과학회 논문 편 공동저자 학년 정보통신기획평가원 주관 미국 캡스톤 프로그램 개월 참여 학년 학부 연구생 딥러닝 기반 자연어 처리 연구 진행 국가연구재단 학년 모 기계번역 회사 한영 번역가 경험 약 개월 학년 진행 한영 코퍼스 구축 프로젝트 참여 뉴스 번역 프로젝트 참여 참여한 코퍼스가 오픈되어 이를 이용해 기계번역 프로젝트 진행 번역 대회에서 수상한 경험이 번역가 프리랜서로 이어졌고 이 프로젝트로 구축된 데이터를 이용해 졸작을 진행했다 데이터 직접 구축하니 도움이 되었다고 스토리를 풀어,Negative
2745,나노광학 분야 논문으로 물리학 박사 학위를 받고 대학 연구소에서 관련 연구 경력을 쌓은 뒤 우리 대학에서나 노광한 및 소자 응용을 운영하고 있습니다,Negative
2912,경영학과와 산업공학과를 비교해보죠 먼저 둘 다의 연구영역을 짚고 넘어가야 합니다,Negative
2913,세부적인 영역은 좀 다르겠지만 대체적으로 기업의 경영활동이 연구영역입니다,Negative
3664,좀 더 공부하고 싶은 사람 사회에 나가기 전 본인 역량을 기를 시간이 필요한 사람 전문성을 더 기르고 싶은 사람 연구원을 희망하는 사람 교수직을 생각하는 사람 등 요지는 본인이 하고 싶은 것과 원하는 것 앞으로의 방향성을 고려하면 좋겠습니다,Negative
3936,그러나 정부 정책에서 소외되는 좌절을 겪었다 셰일오일의 등장에 따른 유가 폭락도 경고했다 국세 낭비와 국부 유출을 막기 위해 해외 유전 투자를 중단하자는 주장이 받아들여지지 않자 절망해 제자들에게 에너지 연구에 대한 절필을 선언한 바 있다 그런 김 교수가 환경 관련 최대 현안으로 부상한 미세먼지와 에너지 분야에 대해서는 오랜만에 입을 열었다 중국발 미세먼지를 놓고 수년째 논란이 이어지고 있다,Negative
3964,그 일은 산업혁명 연구에만 매진하게 된 계기로도 작용했다,Negative
4738,메이저 입시 전형 연구소 석 소장입니다,Negative
4785,이미지 클릭 시 메이저 입시 전형 연구소 카카오톡 채널로 바로 연결됩니다,Negative
4802,좀 더 기초적인 연구가 필요합니다 고령자와 장애인의 라이프스타일을 파악하는데 좀 더 많은 시간과 돈을 투자해야 한다고 생각합니다,Negative
5165,의대 가서 연구해봤자 건국대 산업공학과 밑에서 일하냐,Negative
5795,산업공학과 졸업생의 경우 심층적 연구활동을 위해 졸업 후 대학원 및 유학으로 재입학을 결정하기도 합니다,Negative
6844,그러다가 나중에 대 되면 친구들 운 좋으면 조교수 이렇게 임용되는데 난 미국에서 연구 잘 안 풀려서 계속 학교에서 주는 불 받아서 중고차 몰면서 입에 풀칠하고 다니고 미국 물가 한국 배임 남들은 와 미국 유학생 좋겠네 하지만 현실은 척박하고 더구나 미국에서 고고학이면 뉴멕시코 고지대 사막에서 땅 파고 있지나 않으면 다행 그것도 대 나이 들면 체력도 떨어지고 그냥 답 없이 흘러가는 겁니다,Negative
7936,정확히는 컴공을 복 전하는 게 유리한 게 아니라 적인 사고나 역량이 우수하면 연구에 있어서 상당히 유리한 것입니다,Negative
7938,본질에 집중하여 개인 역량을 기르는 게 연구에 있어서 유리한 것이라는 점 컴공을 복 전하고 싶으시다면 하세요,Negative
9760,그 교수 밑에 석박사가 몇 명 연구원이 몇 명 달라붙어서 교수의 전공분야에 관한 실험과 연구를 진행합니다,Negative
9762,국회의원들 밑에 보좌관도 있고 정책 연구원도 둘 수 있고 그 국회의원을 보좌하는 사람들이 모인 중소기업입니다,Negative
4659,혹시 취업 쪽으로 분야가 어떤 걸 공부해야 되는지 아시나요 취업관련되는 직무 아시는지요 데이터베이스나 구매부서 같은 경우는 경영학과를 나와야 되는 건지 비전공자도 구매부서 갈 수 있나요,Negative
4717,좀 더 질문드려도 될까요 생산이 아닌 프로젝트 프로세스를 관리하는 일은 구체적으로 어떤 일을 맡는 건가요 코딩 데이터베이스 같은 걸 다루는 거일까요,Negative
1880,그래서 반도체 분야 지도 교수님일지라도 광학 응용에 관심 있다면 광학 분야로 수업을 들을 수 있어요,Negative
