,sentence,sentiment
971,같은 경우에는 통계에 초점을 맞춘 언어로 파이썬과 같이 무료 소프트웨어입니다,Negative
1206,또 여기에 소프트웨어 업체까지 가세합니다,Negative
1635,소프트웨어 진로 활동 뭐 해봤나요,Negative
3017,조심하세요 물론 소프트웨어 공학과라고 해놓고 사실 내막이 컴공과인 곳도 있긴 한데 확실히 알아보고 중요한 건 소프트웨어 공학은 확실하게 문과임,Negative
3261,산업공학과를 찾아봐도 없는 거 같아서 아니면 혹시 지식경영학 부인 가요 그리고 창의로 소프트웨어 선택하는 거랑 소프트웨어학과로 가는 거랑 뭐가 다른가요 학부가 나눠져있는ㄷ 학과 이름이 같아서 궁금해요,Negative
3933,품질 물류 로지스피아 소프트웨어 등 전공 동아리들이 활발하게 활동 중이랍니다 도움말 라이선스 동영상 인코딩 중입니다 분 이상 소요될 수 있으며 영상의 길이에 따라 소요 시간은 달라집니다,Negative
4175,내 거 산공과가 소프트웨어 수업이 포함되어있기는 합니다만 알고리즘과 자료구조 같은 기초 과목부터 데이터 마이닝 객체 프로그래밍 시뮬레이션 등 깊이가 부족할 수도 있겠죠,Negative
4689,짝짝짝 학생연구팀은 이충호 교수 산업공학과의 지도로 노 모델링 한 주요부 구조해석을 진행하고 다 물체 동역학 거동 해석 소프트웨어인 을 이용하여 구동부의 동역학적 시뮬레이션을 통해 강성 설계와 소재에 대한 최적 원가를 산출했습니다,Negative
1181,미국 자동차 연구소 통계 근거 모든 산업 구성을 알아볼 수는 없고 사실 판매 금융 보험 등등은 잘 모릅니다 실제 대부분의 이공계 학생들의 가 될 제조 조립의 구조를 알아봅시다,Negative
1253,돈도 짜고 주요 업계 방산이 많아서 그리고 사람을 잘 안 뽑아서 이유가 큼 신사업 연구는 많지만 거의 산학으로 커버 치지 취직으로는 글쎄,Negative
1705,심지어 생산관리도 머신 러닝 기반 연구를 하는 시대에 포드 자동차 시절의 생산관리가 산공의 전부인 양 설명한 건 오해의 소지가 있다 봐요 그리고 업계도 얘기하나 없는 게 이해가 안가네요,Negative
2672,화생공 기계공학 에너지 자원 공학 중에 연구원 되려 하는데 어딜 갈까요 설대 준비 중인데,Negative
2761,적당한 비용으로 높은 수준의 생산성을 유지하기 위해 연구하는 분야이죠,Negative
3083,단 산업공학과도 다시 한번 말씀드리지만 자유도가 높은 만큼 본인이 능동적으로 공부연구해야 합니다,Negative
3088,마치며 산업공학과는 공대고 수학도 통계도 정말 넓게 여러 분야를 배우지만 그것만으로는 어떤 결과를 내거나 연구성과를 내기는 어렵다는 특징이 있습니다,Negative
3441,김 대표는 베트남 수출 트럭을 기획하는 상용 프로젝트팀에 김 연구원은 소형 트럭을 양산하는 울산 공장에 안 연구원은 쏘나타 프로젝트를 관리하는 중형에서 흩어져 있었다,Negative
3485,직장서 근무한 경력은 충북 음성의 국립 인삼특작연구소에서 년 서울 홍릉의 산림 연구소에서 년 이게 다입니다,Negative
3728,학업역량 어필하는 동아리 활동과 소논문 내용 군은 정규 동아리로 물리연구부에서 활동했다,Negative
4036,세명대학교 전자공학과만의 특징이나 자랑거리는 무엇이 있나요 세명대 전자공학과는 한 명의 교수가 한 개의 학술동아리를 담당해 연구활동을 돕는 동아리 제도가 활성화되어 있습니다,Negative
4040,또 우리 학과는 연구와 실험을 위한 기자재 지원이 확실합니다,Negative
4041,학과 특성상 연구 결과물을 만들어 내야 하는데 부품 값이 비싸고 대단위로 판매하는 경우가 많아 개인이 이를 준비하기엔 무리가 있습니다,Negative
4257,맞는 말이긴 하지만 저는 산공을 전공해서 소비자 심리를 연구하는데 공대만 했으면 이런 길을 몰랐을 거예요,Negative
4449,그야말로 전공 무관 모든 분야에를 갖다 붙이는 연구가 진행되고 있다고 봐도 무방합니다,Negative
4759,억 규모 항공우주캠연규센터 입주 및 공동연구원 내년에 완공되고 수업하고요,Negative
4876,현직 에스엘 신뢰성 연구센터 직원인데요,Negative
4971,신이 어빙 솔직히 전문성 쌓으려면 석사 박사로 관심 연구 분야 잡거 빠지셔야죠 근데 전 석박은 한국 사회가 힘들다 봅니다 그냥 학교 따라가면 엔간히 취업돼요,Negative
5007,그리고 농기계 종묘연구소 들어가도 돈 웬만한 공대보다 많이 받음,Negative
5052,지원자격 국내외 산업공학 또는 관련 분야 박사학위 취득자 또는 년 월 박사학위 취득예정자 타교 박사학위 취득자 우대 교육공무원 임용에 결격사유가 없는 자 임용예정 시기 년 월 예정 계약기간 개월 플러스 사업 년 월 종료 제출서류 채용 지원서 첨부양식 연구 계약서 자유양식 채용 지원서 상의 연구업적 목록에 기재된 업적물 사본 지원자가 연구능력을 정당히 평가받기 위해 필요하다고 판단하는 기타 자료 전형방법 서류전형 및 면접서류전형 합격자에 한하여 개별 통보 최종 합격자에 한하여 개별 통보 서류 제출기간 월금 제출 방법 및 문의처 이메일 제출 문의 서울대학교 공과대학 동 호 유의사항 최종 합격자는 본교 직원 인사 관련 제 규정에 의거 계약제로 임요앟ㅁ 제출된 서류는 일체 반환하지 않음,Negative
5054,채용 후 자격 및 연구 실적 등 임용요건에 문제가 있을 때에는 임용을 취소할 수 있음,Negative
1416,이 분야에서는 데이터베이스 등 코딩과 컴퓨터 관련된 학습을 합니다,Negative
777,근데 뭐 솔직히 산공을 전화기급 취업으로 접근하면 실망하는 게 맞기도 하고 타곤 대에 비해서 학부 수준의 전문성이 달리는 것도 맞음 개인적으로 생각하기에는 산공스러운 일을 제대로 하고 싶다면 산공과 학사보다는 통계학과 응용수학과 나 컴퓨터공학 학사 따고 대학원을 산공 쪽으로 노려보는 게 더 강력하다고는 생각함,Negative
4426,순수수학 쪽은 제가 경험해본 바가 적어 설명드리기 어려우나 최근 빅데이터 등의 중요성 증가로 인한 시장에서의 응용수학 및 통계 관련 전공자들의 수요 증가는 확연한 흐름인 듯합니다,Negative
260,인턴도 학년은 가망이 없고 대외활동도 내세울 특기가 없으면 공대생은ㅠㅠㅠ 여행 많이 다녀왔다고 하시니 엑셀이나 포토샵 베가스 같은 컴퓨터 프로그램 배우는 거 추천드려요 영상편집이나 포토샵 능력 있으면 대외활동 합격이 훨씬 유리해지더라고요,Negative
394,수리에 능하고 체계적으로 일의 프로세스를 설계하는 능력이 있는 사람에게 적합해요,Negative
471,특히 공학과 경영의 적성을 모두 가진 사람에게 유리하고 수리에 능하고 체계적으로 일의 프로세스를 설계하는 능력이 있는 사람에게 적합해요,Negative
807,수리에 능하고 체계적으로 일의 프로세스를 설계하는 능력이 있는 사람에게 적합하고요,Negative
954,하이닉스 영업 직무에서 하는 일이 구체적으로 무엇인지 필요한 능력은 무엇인지 어떻게 면접에서 어필할 것이지 전혀 감이 안 오네요,Negative
1038,또 이 분야로 진출하려면 어떤 공부를 구체적으로 하는 것이 나을까요 스펙업 무료 자료 이벤트 분 자기소개 면접 꿀 모음 한국사능력검정시험 핵심 자료집 전원 무료 배포 삼성 면접 건 필수 최종 합격자 명의 면접 전략 스펙 업 인기글 독일 교환학생 한 학기 준비 방법 총 생활비 겨울방학 대학생 추천 필독 도서 리스트 내게 맞는 대외활동 공모전 추천해주는링커리어 바로 가기 회원님들이 남겨주신 콘텐츠 및 게시글의 저작권은 작성자와 스펙업 카피에 있으며 스펙업에서 제작하는 콘텐츠에 활용될 수 있음을 알려드립니다,Negative
1267,자기 자신의 능력을 가늠해 보는 것이 그동안 살아오면서 가장 잘하는 일에 연관성을 생각해서 진로를 결정하는 게 제일 좋을 것 같습니다,Negative
2679,그동안 정성과 능력도 자가진단해보고요,Negative
2903,금융권은 상경계열이 꽉 잡고 있어서 이과라고 메리트 보는 건 진짜 능력 있는 거 아니면 힘들걸요,Negative
3703,과는 산업경영공학과 이고 제 스펙으론 컴퓨터 활용 능력급 전산회 계급입니다,Negative
3857,특히 공학과 경영의 적성을 모두 가진 사람에게 유리하고 수리에 능하며 체계적으로 일의 프로세스를 설계하는 능력이 있는 사람에게 적합해요,Negative
4204,제 스펙은 전남대 여수캠퍼스 생명산업공학과 졸업학점 토익 육군 중위 전역 진행 중 컴퓨터 활용능력 급대학 졸업식 사회 봉사상 수상이 정도입니다,Negative
4300,세부능력 특기사항에서 보이는 학생의 학업 노력과 태도 수업에 집중하는 모습 등 학업 역량은 우수하게 평가될 수 있습니다,Negative
4938,그리고 품질관리 직무에서도 코딩 능력이 필요한가요,Negative
59,딱히 물리는 쪼금밖에 안 나온다고 들었던 거 같네요,Negative
152,스타이나 성한 중 산공 가고 싶은데 물리 잘하는 거는 도움 안 되나요 무엇을 더 어필해야 해나요,Negative
177,물리 하기 싫으면 산업공학과가 셈,Negative
417,후자는 경영 물리 수학,Negative
487,형 물리과도 좀 찍어줘,Negative
1084,공대 중에서 기계과가 물리 가장 많이 써서 전공 공부하는데 힘들기는 할 거예요,Negative
1350,물리도 노베고요,Negative
1691,당장 토목으로 학생부 노선 바꿔 토목이 인식 안 좋아도 제일 나은 데야 당장 내가 그랬거든 대략 취업 순위는 전 전 기계 화공 컴공 신소재 토목 산공건축공 물리 도시 이거야,Negative
2080,통계 컴퓨터 공학과이야 수학 물리 머리에 생각하고 왔는데 맨날 의사결정 코딩 이런 것만 하고 있음,Negative
2138,원래 광시스템 갈려 그랬는데 솔직히 물리 안 좋아함,Negative
2501,일단 저희 학교는 학년 때 일반물리 이후 전혀 안 나옵니다,Negative
2512,토목에서 물리화학이 딴 거 다 배웠는데 공학 인증이라 ㅅㅂ선공은 물리화학 하지도 앉 아,Negative
2748,물리 잘하시나요 못하시나요,Negative
3273,선택과목에서 화학 생명과학 지구과학을 선택했는데 대입 때 산업공학과를 지원하게 된다면 물리를 선택 안 한 것이 크게 영향을 미칠까요,Negative
3617,링 고대도 무려 일반화학과 일반물리 중 택이고 한 학기만 합니다,Negative
3830,산업공학과 링 물리화학 많이 안 쓰냐,Negative
4028,물리 공부하는 거 괜찮다면 기계 아니면 산공 추천합니다,Negative
4098,건국대 모집인원 현황 발표 기준 물리학과 명 선발 중 논술 명 정시 명으로 논술 선발 비중으로 상당합니다,Negative
4221,물리 거의 안 써요 학년 때 공대 다 듣는 교양 말고는,Negative
4382,김영훈 그런 선배나 친구들은 중간에 물리어 쪽으로 많이 빠져요 어차피 초반 배우는 것도 비슷하고 물리학과랑 천문 쪽으로 생각하는 친구들은 다 석박사 지망해요,Negative
4427,물리학과 유지 약간 하락세 원래 예전부터 물리과는 자연대 중에서도 특히 자연대스러운 학과였지요,Negative
4585,물리나 농학과 산업공학과,Negative
4660,수학 물리학은 잘 모르겠어요,Negative
4742,건축학부 신소재공학부 생명공학과 원자력공학과 산업공학과 물리학과는 정시와 논술 선발 비율이 대등합니다,Negative
4860,대략적 취업률순 참고해 전기 기계 화공 컴공 신소재 토목 산업 물리 건축도시 환경 경영 경제 생명공 화학 나머지 인문이 순위로 대략 알면 돼,Negative
882,주말 토 일 아침 강남역 신촌역 스터디룸에서 선생님 한 분이랑 같이 주간 소수 정예로 멘토링 할 학생들 구합니다,Negative
103,생산관리 전문지식이야 입사 후 배우면 되지만 이젠 어는 회사를 가도 하게 운영되는 회사가 많아 국제 업체 간 화상회의 등을 자주 합니다,Negative
190,동 층 왁스 청소 안내일 학과사무실 운영 안 합니다,Negative
1713,생산운영 관리 원래 이렇게 나 잼이냐 학점 때문에 타 전공수업 들으래서 듣고 있는데 그냥 만 읽고 부연 설명 하나도 없어서 필기할 것도 없는데 내가 공대생이라 그런가 원래 다 이럼,Negative
1750,주요 역할로는 생산관리자 품질 전문가 물류관리사 산업안전 및 산업위생관리자 및 운영자 컨설턴트가 있습니다,Negative
2162,생산운영 관리 품질관리로 많이 가고요,Negative
2319,이러한 직업들을 가지려면 각 파트의 지식을 꿰고 있는 것은 물론 그에 상응하는 자격증을 소지하고 있어야 하며 전반적인 운영 방법을 알아야 합니다,Negative
3067,잘 맞으면 좋지만 사실 다 그럴 순 없으니까요 주요 교과목 산업공학과는 최적화 시스템운영 및 경영에 관한 것 들을 배웁니다,Negative
131,컵 싸는 컴퓨터용 싸인ㅍ 넝담이구요,Negative
157,문과 경영 경제 회계 가는 것보다 공대 컴퓨터 산업고 가는 게 훨씬 낫다,Negative
314,교직을 전공하였다면 컴퓨터 교육 쪽으로 취업하기도 하지요,Negative
316,충북대학교 컴퓨터공학과 이천 솔 학생 자기소개 부탁드릴게요 안녕하세요,Negative
326,그렇다면 컴퓨터공학과의 단점에는 어떤 게 있을까요 취업 전망이 좋은 만큼 그에 따른 실력이 받쳐주지 않는다면 수업을 따라가기 어렵고 흥미를 잃기 쉽습니다,Negative
506,준비해보는 것도 나쁘지 않나요 스펙업 무료 자료 이벤트 대학생 입사 선호도 기업 합격전략집 스펙업 인기글 컴퓨터 자격증 뭘 따는 게 좋은가요 댓글 개독일 교환학생 한 학기 준비 방법 총 생활비 겨울방학 대학생 추천 필독 도서 리스트 대기업 못지않은 복지 빵빵한 중소중견기업 리스트 회원님들이 남겨주신 콘텐츠 및 게시글의 저작권은 작성자와 스펙업 카피에 있으며 스펙업에서 제작하는 콘텐츠에 활용될 수 있음을 알려드립니다,Negative
745,컴퓨터공학과도 나중에 다뤄주세요,Negative
1265,서울대 산공만 빼고 나머지 암울한데 모든 공대생이 전화기 컴퓨터로 만 가면 참 ㅎㅎ,Negative
1349,이과인데 컴퓨터에 대해 아는 거 도 없고 그 흔한 코딩 수업도 한 번도 안 들어보고 근데 막상 기계 같은 거 잘 하지도 못할 것 같아요,Negative
1634,생기부 기반 코딩을 해봤다고 했는데 변수 상수가 뭔가요 마지막으로 하고 싶은 말 학년도 전자컴퓨터공학부 고교 우수자 전형 자기소개 절대 금지 지원동기 수학 경시 대외에서 수상했는데 수학 성적이 낮은 이유 수학 성적이 과학성적 높은 것보다 낮네요,Negative
1651,전자컴퓨터공학부 학년도 여러분이 알고 있는 면접실입니다,Negative
1853,자연계열에서 누적 백분위가 가장 높았던 모집단위는 컴퓨터공학과였으며 가장 낮았던 모집단위는 식물생산과학부였습니다,Negative
1945,산공보다 컴퓨터 통계 전전에서 배울 텐데,Negative
2032,대기업이나 중견이라면 당연히 신소재를 택했을 텐데 중소라니 고민되네요 중소라면 컴퓨터공학 전자 기계공학이 제일 좋지만 선택지에 없으니 답변드리기가 난감합니다,Negative
2656,아마 그즈음부터 조금씩 해킹에 대한 자료를 찾아봤던 것 같다 본격적으로 프로그램 해킹에 관심을 갖기 시작한 것은 고등학교 때부터이다 학창시절 컴퓨터 수업시간에 있었던 일이다 원격제어라고 컴퓨터실에 있는 모든 컴퓨터의 작동을 관리하는 프로그램이 있다 그때 나는 수업 중 딴짓을 하다가 원격제어 프로그램에 걸려 선생님께 엄청 혼이 났다 이후 나는 오기가 생겼고 포털사이트에서 해킹 프로그램과 관련된 전반적인 정보를 찾기 시작했다,Negative
2888,그래서 컴퓨터 천재 친구를 뙇 만나서 회사 하나 설립하고 배민처럼 몇 조에 파는 거죠 ㅋㅋ,Negative
3087,아재 아님 그 외에도 이미지에 나와있진 않지만 통계 프로그램 프로그램 미니탭 컴퓨터 자격증 들이 관련 자격증이라고 볼 수 있겠습니다,Negative
3089,컴퓨터공학 전자공학처럼 어떤 한 분야에 대해 딥하게 파고들지도 않고요,Negative
3368,세 남자인 서울 하위권 년제 학점 점 초반 산업경영공학과 학생회장 토익 스피킹 유통관리사급 컴퓨터 활용 중급 자격증 중소기업 영업지원 인턴 개월 호주 워킹홀리데이 년 네 알고 있습니다,Negative
3665,야 산업공학과 컴퓨터공학과 편입해도,Negative
4527,정보통신 산업기사 컴퓨터공학 정보통신공학 등 관련 전공 학습자 등록 보유 자격증에 관한 학점인정 가능 여부 확인 추가 온라인 수업으로 학점 취득 학점은행제를 통해 정보통신 산업기사 응시 후 위험물 산업기사 응시를 희망할 때 전공 변경 신청 환경 공학 등 관련 전공으로 변경 바로 응시 가능 기간은 약 개월 정도 걸리고 시험기간에 맞춰서 미리 학습자 등록 학점인정 신청할 것 학점은행제 학점이수 방법으로는 온라인 교육원 수업 자격증 독학사 전적대 성적까지 포함되어 있어서 약 가지의 방법을 병행하시면 빠르게 응시자격 충족이 가능합니다,Negative
4836,제가 워낙 수학 쪽 머리가 나빠서 컴퓨터 공학보다는 산업공학이 공부하기 편할 거라도 하시더라고요,Negative
4847,산업공학과 학년 대학생인데 컴공과의 융합으로 계열이나 빅데이터 부분으로 진출하여 취업을 하고 싶은데 학년이라면 어떤 활동을 하면 좋을까요 스펙업 인기글 컴퓨터 자격증 뭘 따는 게 좋은가요 댓글 개독일 교환학생 한 학기 준비 방법 총 생활비 겨울방학 대학생 추천 필독 도서 리스트 대기업 못지않은 복지 빵빵한 중소중견기업 리스트 회원님들이 남겨주신 콘텐츠 및 게시글의 저작권은 작성자와 스펙업 카피에 있으며 스펙업에서 제작하는 콘텐츠에 활용될 수 있음을 알려드립니다,Negative
5000,전자컴퓨터공학부 내년부터 사라져요 소프트 따로 독립되고 소프트가 자연대 쪽으로 빠진 다음에 융합 쪽으로 빠진다는 말이 있네요,Negative
1979,김태유 한전 이사회 의장 서울대학교 산업공학과 교수는 임시 이사회를 마친 뒤 기자들과 만나 가정용 전기 요금 체제 개편을 위한 기본 공급약관 개정안은 원안대로 가결됐다고 밝혔다 한 전 이사회가 통과시킨 것은 현재 누진 체계를 유지하면서 여름철에만 구간을 늘리는 누진 구간 확장안이다 월일 서울 중구 프레스센터에서 열린 전기요금 누진제 개편안 전문가 토론회에서 공개된 세 개 안 중 첫 번째다 개정안이 통과됨에 따라 여름철 전기 당 가격이 온 단계에서 원단계으로 오르는 기준이 기존에 서로 늘어난다 온 단계에서 원단계으로 오르는 지점은 의서로 바뀐다 이런 요금 표가 도입되면 만 가구가 만 원씩 전기료 부담을 던다 할인 추정액은 총 억 원이다,Negative
2911,국내 최고 테크 트렌드 전문가 임춘성이 매주 금요일 알려주는 차 산업혁명 테크 트렌드 오직 윌라에서만 공개됩니다,Negative
4230,우리나라 중에는 마케팅구영업 전문가가 대략은 차지했던 것 같습니다,Negative
1054,커리큘럼 보니깐 타 대학 메커트로닉스랑 비슷하고 제어 쪽으로 배우는 것 같더라고요 근데 신설 융합전공이고 아웃풋이 아직 없는 학과라 막 전과하기도 두렵네요,Negative
1865,자연계열에서 누적 백분위가 가장 높았던 모집단위는 전기 전자공학부였으며 가장 낮았던 모집단위는 글로벌융합공학부였습니다,Negative
2945,아직도 생소하시다고요 한마디로 요약하자면 시대가 변함에 따라 신재생에너지 분야와 전력분야가 융합된 전공분야라고 생각하시면 될 거 같네요,Negative
1704,나머지는 데이터 기반 머신 러닝 시뮬레이션 금융공학 요즘 이렇습니다,Negative
4500,아 그리고 항공전자정보공학부니까 아무래도 항공 쪽으로 특화된 건 아닐까 하는 걱정도 됨 아주대 공대는 좀 알아준다고 들어와서 끌리긴 하는데 산공이 메이저 과도 아니고 공대 중 문과 취급받는다고 복전을 해야 취업에서 쓸모 있다는 말도 좀 들었음,Negative
765,오전에 이론을 배웠다면 오후엔 오전에 배운 이론을 바탕으로 실험을 하는 방식이죠,Negative
1654,현역 때 준비했던 제가 작성한 면접 예상지를 바탕으로 이어 추가하고 수정했어요,Negative
3218,그 밑바탕에 통계와 선형대수학이 필수적이고요,Negative
4332,저는 매년 한정 인원으로 직접 혼자 모든 과정을 전적으로 일임하며 다년간의 축적된 경험을 바탕으로 설계한 단계별 첨삭 시스템을 통해 개인만의 특별한 노하우를 선사해 보여드립니다,Negative
521,이 모스 인천 항만공사 휴맥스 동원시스템즈 한국가스공사 및 중소기업 등이 있습니다,Negative
831,이는 대한민국의 사회경제적 불평등을 가속화시키고 입시 학원이란 불가사리 괴물을 양성하며 다양하고 창의적 인재를 선발한다는 본래의 취지에서 벗어난 지 오래다 다시 말해 현행 대학 입시 제도가 추구하는 창의적이고 다양한 인재 선발이란 목표는 복잡성 폐해 때문에 이젠 달성할 수 없는 게 됐고 제도의 타당성마저 의심받는 지경에 이르렀다 장시간 노동과 기업 실패의 원인 세기에도 여전한 우리 사회의 장시간 노동은 기업들이 고객 해결 과제를 위한 직무보다 부가적 일들에 지나치게 중독돼 기업 내에 쌓인 복잡성에 근본 원인이 있다,Negative
1246,그럼 이만 포스팅 마칠게요 입학지원 신청 세종사이버대학교 입학지원센터 메인 본 포스팅은 해당 업체로부터 소정의 원고료를 제공받아 주관적으로 작성된 글입니다,Negative
5025,뚜렷한 주관이 없으면 취업할 때 이도 저도 아닐 거 같더라고요,Negative
2580,일반고 출신 한양대 산업공학과 재학 중인 암호 현군 인터뷰 대학교 생활팁 산업공학과 특징 취업 후 고민 컴퍼니 교육파트 담당 대학생 스타트업,Negative
107,품질관리 생산관리 쪽으로 취업하고 싶은데 한밭대 가야 함 충대 전화기 축합으로 붙을 수 있는 수준인데,Negative
282,학과에서 관리하는 세 개의 세미나실을 소개하는 콘텐츠를 제작하였습니다,Negative
505,과가 산업공학과인데 유통관리사랑 물류관리사 자격증이 조금이라도 도움이 될지 모르겠네요,Negative
864,생산관리라 요즘은 회사마다 생산관리라는 말을 빼고 있고 잘 뽑지 않죠,Negative
869,간단하게 엔진의 품질을 관리하려면 엔진을 누구보다 잘 알아야겠죠 그런데 우리나라 산공은 그런 기계적인 부분은 배우지를 않아요,Negative
986,그래서 학과 커리큘럼만 따라가면 생산관리 쪽 말고는 취업할 때가 거의 없어서 대학원 가는 경우도 많이 봤습니다 ㅠㅠ,Negative
1123,항 생산관리자는 소속감 열정이 있어야 합니다,Negative
1124,그리고 제품을 생산하는 인원관리에 애정이 많아야 하고 설비 역시 생산하는데 반드시 필요한 요소이므로 설비에 대한 기본 지식이 있으면 좋습니다 항 차전지 분야는 제가 아는 바가 없어서,Negative
1459,생산관리 품질관리로 가는 사람 있다는데 아닌가,Negative
1483,운용관리만 하더라도 방대하고 난도가 높다고 생각하는데 수학과 과목의 난도가 낮다고 생각하시면 인정하겠습니다,Negative
1503,일리 있는 말씀이시지만 제가 나 인사담당 관리자라면 학부생 기준으로 기계 전전을 제쳐두고 굳이 산공을 뽑을 것 같지는 않을 것 같아요,Negative
1543,ㅋㅎ 형 맞는 말 항상 많은데 이번 건 많이 많이 틀린듯해 산공과 취업률 데이터 보면 십수만 상위 프로 정도야 삼성전자 고동진 대표 김용기 부사장 현대자동차 부사장이 다 산공과 출신이 야산 공과가 품질관리 공정관리 간다는 건 이십 년 전 일이야 거의 산업 전반에 걸쳐 취업해 잘 나가고 있고 중소기업 대표 중 산공과가 모든 과 중에 위인 데이터 찾아봐 포스팅 항상 잘 보고 있어맞는 말이 대부분 맞아 그런데 이런 포스팅은 잘 알아보고 조심해야 해,Negative
1701,전통적인 산공 출신들이 생산관리파트에 가는 건 맞는데 이건 산공 분야 중 하나에 불과합니다,Negative
1703,생산관리 품질관리 다루는 랩실이 하나 아니면 두 개입니다,Negative
1715,한양대 기계공학부 편입 고민했던 생산 및 품질관리 경력입니다,Negative
1959,관리자에 의해 삭제된 댓글입니다,Negative
2063,산업공학과 출신은 안전 관리 쪽에서 어떤가요,Negative
2071,산업공학과라면 보통 생산관리 품질관리 물류관리를 주력으로 하는 느낌이고 다른 뜻이 있는 분들은 데이터마이닝 쪽도 하시는 것은 많이 보았습니다,Negative
2090,수행 직무 소방공사의 설계도면을 작성하거나 소방설비공사를 시공 및 관리하며 소방시설이 점검 및 정비와 화기 사용 등 안전 관리에 대한 훈련을 실시하는 방화관리자의 직무를 수행합니다,Negative
2224,더 나아가면 재경관리사랑 전산세무급이나 급 취득하는 게 좋아요,Negative
2263,대기업 채용 보심 거의 껴있는 공학 기계 생산 안전 품질관리 웬만 회사 모집 기준에 거의 포함됩니다,Negative
2289,가장 관련 있는 분야는 아시겠지만 품질과 안전 생산관리 분야입니다,Negative
2293,생산량 설비가동률 불량률 등의 수치화된 데이터를 관리하고 생산성을 향상시킬 수 있는 방법을 강구해야 하는 부서이거든요,Negative
2339,여기 산업경영학과 생산관리 품질관리 쪽도 배우는 것 같던데 산업공학과가 아님,Negative
2546,은퇴하고도 재취업도 쉽게 가능하고 생산관리 품질관리는 잘리면 링 치킨 ㅠ,Negative
2663,그 당시 출품했던 작품은 얼굴인식이 가능한 웹캠을 달아서 관리자를 식별해 찾아내는 프로그램이었다 취업 현실의 벽을 느끼다 각종 공모전에서 수상을 하니 여러 회사로부터 스카우트 제의가 들어왔다 처음에는 학생 신분으로 취직을 한다는 것 때문에 많이 고민하기도 했다,Negative
2812,통계는 이미 학부과정에서 어느 정도 배우실 테니 컴공에서 데이터 관리를 배우셔서 데이 터널 리스트가 되는 것도 괜찮을 것 같습니다,Negative
2836,아이고 산업공학과는 품질관리하는 곳이 아니에요,Negative
3018,그냥 프로젝트 기획 관리하는 걸 배우는데 당연히 어려운 거 하나도 안 배우니 전문성 계량화가 안되어 전문성 떨어짐,Negative
3069,학년에는 이제 생산관리 품질관리 물류관리 프로그램 등 세분화되고 갈라짐,Negative
3084,관련 자격증 산업공학과 관련 자격증으로는 품질 기사 자격증 물류관리사 정보처리기사 산업안전기사 등이 있습니다,Negative
3095,산업공학과 진로산업공학과 자격증 산업공학산업공학과 산업공학 자격증 물류관리사 품질경영기사 품질 기사 산업기사 산공 산업경영공학과 시스템공학과 산업공학과 졸업 산업공학과 취업 산업공학 과목 산업공학과 과목 산업공학과 시간표 산업공학 교과목,Negative
3392,산공 학년 학생인데 혹시 품질관리 쪽을 준비하신 건가요 실례가 안된다면 스펙 알 수 있을까요,Negative
3707,그런데 제가 가고 싶은 방향이 제대로 없는데 그나마 관심 있는 곳은 금융은행 자산관리자 등 산업경영 쪽 회계 쪽입니다,Negative
3789,만약 화학기업에서의 품질관리직이면 화학공학전공이어야 하나요,Negative
3790,그럼 산업공학과에겐 불리하나요 생산관리와 품질관리 중 어느 직종의 티오가 더 많나요,Negative
3791,그리고 어느 직종이 더 기업에서 오래 살아남을 수 있나요 품질관리직에 필요한 스펙은 구체적으로 어떤 게 있나요 대학교 때 어떤 활동을 하고 어떤 자격증을 따야 유리한가요 몇 학년 때 어떤 활동을 하면 좋다,Negative
4141,오늘은 산업공학과 생기부 관리에 대해서 이야기를 해볼 테니 참고하시기 바랍니다,Negative
4143,다양한 학교생활들 중 어떤 활동들을 계획하고 이루어 왔는지를 보여주는 것이 핵심이랍니다 가장 중요한 것은 전공적합성을 가지는 활동들을 꾸준하게 관리하는 게 좋아요,Negative
4209,생산관리자로서 갖춰야 할 역량 실무진 입장에서 차 전지 쪽으로 생각 중인데 준비해야 할 것이 무엇이 있을까요,Negative
4216,품질관리사가 되려면 품질경영 산업 기사란 자격증을 따야 하나요 아니라면 필요한 자격증은 무엇인가요 품질관리사가 아니더라도 산업공학과를 졸업하고 할 수 있는 직업과 자격증 등 을 알려주세요,Negative
4633,영업 납품 출하 관리 지식 자재관리 공정 산출 계획 수립 박막 터미널 공정 관련 간단한 지식 근데 번이 더 중요해요,Negative
4662,휴 산공 나와서 품질관리한다,Negative
4732,물류관리 사면하시면 됩니다,Negative
4768,대기업 제조업 품질관리부다 품질관리 업이다 품질은 끝이 없기에 퍼 수율에서 퍼 수율 만들어도 고생한 거에 비해 티도 안 나지만 불량 한번 터지면 수율 개아 작나고 원인 대책 나올 때까진 매일 야근이다,Negative
4896,관리자로써 넓은 시야와 화학 쪽 지식이 필요할 거 같네요,Negative
4963,예를 들어 생산관리 원가 공학 같은 거 깊게 파봐야 경영 회계 애들 데려다 쓰지 굳이 산공 애들 쓸까요,Negative
4186,신명한 씨는 월 주간의 연수 과정을 거친 후 광주광역시 산하 기관에 배치될 예정으로 학교를 우수한 성적으로 졸업했으며 재학 중에 통신 분야 산업체에서 한국멀티미디어학회 추계학술대회서 팀 우수논문상 호남대학교 커뮤니티 대학 뉴스 한국멀티미디어학회 추계학술대회서 팀 우수논문상 본문 바로 가기를 위한 링크입니다,Negative
