,sentence,sentiment,Unnamed: 0
11448,산업공학과 물리 ㄴ 필요 아님,Negative,11525.0
11762,교내활동과 같은 경우 다른 국제 학교와의 수학 물리 경시대회에 학교를 대표해 참가했다는 것을 제출했습니다,Negative,11841.0
11782,애초에 산공과에 나서 화학을 크게 다룰 일도 없을뿐더러 대부분 물리 미적으로 이루어진 과목이기 때문에 자신에게 적합한 과목을 선택하는 것이 중요합니다,Negative,11861.0
12079,근데 막상 찾아보니 산업공학과는 다른 공대에 비해 배우는 게 너무 광범위해서 석사 박사까지 긴 시간을 공부해야 그나마 취업하기가 쉽다고 하더라고요 그렇게 오래 공부할 자신은 없고 다시 경영학과로 목표를 바꾸자니 다른 친구들에 비해 공부하지 못한 사탐 선택과목이 걱정되고 인원수도 훨씬 적은데 선택한 물리화학이 너무 아깝더라고요ㅜㅜ 이럴 경우 어떤 과를 목표로 하고 공부하는 게 좋을까요 참고로 저는 회사에서 자산관리 사업기획 생산기획과 같은 분야에서 일하는 것이 꿈입니다,Negative,12160.0
12276,인문곈데요 산업공학과는 물리 꼭 선택해야 하나요,Negative,12359.0
12278,산업공학과는 물리 선택 필수인가요 그리고 공학 학과 중에 물리 선택 안 해도 되는 학과 알려주세요,Negative,12361.0
12447,수학 물리는 못하고 그렇다고 프로그래밍을 잘하는 것도 아닌 병신들 가는 곳 대학원 가서 금융 공학한다고 깝죽거려봤자 수학과 통계학과 놈들한테 밟히는 놈들 링,Negative,12530.0
4485,강남 엄마들이 특히 좋아하길래 사업화했는데 다들 자기만 몰래 쓰고 지인에게 소개를 잘 안 해 주시네요 ㅠㅠ,Negative,4516.0
6936,강남 엄마들한테 인기가 많아 사업화했는데 혼자만 쓰고 지인에게 절대 알려주지 않아서 홍보에 어려움을 겪고 있어요 ㅎㅎ,Negative,6983.0
8429,직접 문의를 하시려면 더 많은 입시정보와 합격수기들이 궁금하다면 스카이 대학원 클릭 입시 클릭 압구정점 더 보기 지도 데이터 지도 컨트롤러 범례부동산거리읍면동시군구시도국가큐링크 컨설팅 서울특별시 강남구 논현로길 호 부산 센텀점 더 보기 지도 데이터 지도 컨트롤러 범례부동산거리읍면동시군구시도국가큐링크 컨설팅 부산 센텀점 부산광역시 해운대구 센터로 층,Negative,8481.0
541,코로나로 인해 줌으로 운영되었습니다,Negative,542.0
738,강의실을 운영하게 된다면 좋은 점은 실시간 커뮤니케이션이 가능하기 때문에 자신이 가지고 있는 궁금증에 대한 피드백을 바로 받을 수 있고 공부에 대한 효율을 더더욱 높일 수 있어요,Negative,740.0
1870,대학 일자리 센터가 운영하는 찾아가는 교육 박람회 일환으로 펼쳐진 이번 프로그램은 학부와 학생들에게 전시 이벤트와 전시 산업의 중요성을 강조하고 관련 전문 지식 습득 등을 지원하기 위해 마련됐습니다,Negative,1885.0
1878,플랫폼의 독점적 지위나 브랜드 인지도가 강할수록 안정적인 회사 운영이 가능한데요,Negative,1893.0
2346,무시험 편입 가능 대학 학과 홍익대학교 건축공학부 건축공학전공 영남대학교 건축학부 건축공학전공 건축디자인전공 금오공과대학교 건축학부 건축공학전공 건축학 전공 대구가톨릭대학교 건축공학과 경일대학교 건축공학과 건축시공 전공의 진로 및 취업처 건축시공 전공에서는 건축 시고 반이라는 주문식 교육 협약반을 홍성 건설 외 개 업체와 협약을 맺어 운영하고 있습니다,Negative,2364.0
3562,개의 사업체를 운영하고 있는 위 오래 마케팅 에이전시 대표입니다,Negative,3589.0
5818,첫 번째로는 생산 및 물류 시스템 운영 효율성 개선하는 생산 물류 시스템 분야로 진로를 정할 수 있습니다,Negative,5860.0
5888,권 사장은 에너지 설루션 대표이사로 자리를 옮긴 권영수 부회장의 뒤를 이어 구광모 회장을 최측근에서 보좌하는 최고운영책임자를 맡게 됐습니다,Negative,5931.0
8184,와 유통관리사 따셨다면 토익과 컴활 준비하시고 바로 들어가셔도 돼요 대기업 목표 아니라면 하고 물류운영이라면 이름 들으면 알만한 물류 자회사에는 서류함은 가능하실 거예요,Negative,8233.0
10366,저는 운영자가 아닙니다 죄송합니다,Negative,10433.0
10737,이는 단순한 자료만으로 서비스 산업을 어떻게 운영해야 할지 판단할 수 있게 하는 신선한 지표로 사용될 것입니다,Negative,10805.0
11886,차 의과학 대학교 바이오공학과의 주력 프로그램은 뭔가요 바이오공학 비전 세미나 비전 세미나는 대학에 첫 발을 디딘 학년 학생들을 대상으로 운영됩니다,Negative,11966.0
12087,갤러리는 코로나 방역지침을 준수하여 운영하고 있습니다,Negative,12168.0
12296,저 같은 경우는 관련 학과 년제 졸업예정자로서 자격증 지원 자격 요건에 들어가더라고요 년이나 년 제로 운영되는 전문대 졸업을 했다면 실무경력이 그만큼 필요한데요 전문대 졸업 생일 경우에는 년 또는 년이 필요하니 시험공부를 준비하시기 전에 응시자격이 어떻게 되는지부터 확인해 보시는 게 좋을 것 같습니다,Negative,12379.0
12724,숭실 호스피탈리티 너를 위한 오직 하나 국내 최초 유일하게 학교법인에서 운영 중인 숭실 호스피탈리티 우리 학교 분 어필 영상 남겨드립니다,Negative,12808.0
13213,운영 관리에 관한 예시로는 제조 통합 자동화와 공급망 관리가 있습니다,Negative,13301.0
695,산업공학과에서 구체적으로 뭘 배우는지 컴퓨터 공학 코딩 등 관련인지 궁금해요,Negative,697.0
1539,컴퓨터공학과를 기준으로 연관 있는 다른 학과가 무엇이 있는지 살펴보겠습니다,Negative,1547.0
1540,출처 다음은 컴퓨터공학과의 커리어넷에 있는 내용입니다,Negative,1548.0
1557,컴퓨터공학과와 관련된 학과를 개략적으로 알아보겠습니다,Negative,1566.0
1896,전화기 컴퓨터보다는 낫나,Negative,1911.0
2027,통계학과 수학과 컴퓨터과학과 전자공학과 산업공학과 가시기,Negative,2042.0
2392,수업을 듣다 보면 시험 과제 등 응시와 제출이 필요한 과정이 있지만 이들 모두 컴퓨터 노트북만 가능하다면 온라인상으로 진행이 가능하다는 사실 수업방식에 대해 이해가 되셨다면 수업기간에 대해서도 알아볼까요 수업은 한 학기에 학점 년에는 학점까지 인정을 받을 수 있는데요 학사학위를 취득하는 과정에는 학점이 필요한데 학점이수 제한이라는 규칙에 따라 보면 학기의 과정이 걸린답니다,Negative,2412.0
2417,하지만 이런 컴퓨터 관련 과에 어떤 방법으로 진학할 수 있는지 하려면 어떤 준비를 해야 하는지 현재 입시를 준비하고 있는 학생분들에게는 그것이 더 큰 관심사로 다가오실 것 같습니다,Negative,2437.0
2419,컴퓨터공학과에 진학하기 위해서 입시를 알아보던 학생분들이라면 모두 알고 계시겠지만 대부분의 인 서울 컴퓨터 관련과들은 높은 내신성적을 필요로 해요,Negative,2439.0
2450,컴퓨터공학과 학년별 준비 방법 컴퓨터공학과 학년 학년 특성화고 혹은 코딩 문법이나 명령어를 직접 작성해보지 않았다면 입학 시 진행되는 수업과정을 따라가는 데 있어 어려움이 많습니다,Negative,2470.0
2453,컴퓨터공학과 학년 학년 진로에 대한 방향성에 맞는 심화과정 선택하여 학점관리 및 취업 시 스펙을 쌓을 수 있는 인턴십 대외활동을 준비하는 것이 바람직하며 학년 때는 진로 방향성에 맞는 포트폴리오와 자격증을 준비하게 됩니다,Negative,2473.0
2923,오늘은 동서대학교 컴퓨터공학과 재학생과의 인터뷰를 가져왔어요,Negative,2944.0
3102,오늘도 사이트에 뭐 반영할 거 있고 수정할 것들 있어서 컴퓨터 절전모드로 해놓고 필요할 때마다 그냥 바로 켜버리는데 이렇게 하니까 진짜 디자인 전공하는 느낌이라 정말 끔찍하다,Negative,3123.0
3279,컴퓨터를 맞춰달라는 이야기가 가장 많은 것 같아요,Negative,3304.0
3281,거기다 와이파이가 왜 안 잡히는지 배터리가 왜 빨리 다는지 왜 컴퓨터가 느린지 이런 것들을 물어보는데 사실 그런 걸 배우지는 않습니다,Negative,3306.0
3283,그러면 컴퓨터공학과 진학을 한 학생들은 어떻게 생각하는지 알아봐야겠죠 향후 연간은 그렇지 않을 것 같아요 가 인간을 지배하려면 융통성이라는 걸 배워야 하는데 그건 기준이 없기 때문에 그럴 일이 없죠,Negative,3308.0
3285,그러면 컴퓨터공학과의 이상과 현실에 대해서 이야기를 해보려고 해요,Negative,3310.0
4016,성결대학교 컴퓨터공학과는 연도부터 공학 인증 교육을 시작하였고 연도 이후 입학생은 모두 공학교육 인증으로 졸업하는 단일 인증 제도를 시행하고 있습니다,Negative,4043.0
4309,그 이유를 잠깐 설명하면 국내에서 컴퓨터공학 등 관련 전공자들이 할 수 있는 프로그래밍 언어는 언어 및 자바 정도입니다,Negative,4337.0
4451,프로그래머 코딩 교육 특 기자 전형 컴퓨터공학과 취업 국비 아이티뱅크 교육 코딩 국비지원 언어 파이썬 프로그래밍 학원 전기공학과 전공대비 기계공학과 전공대비 전자공학과 전공대비 국비지원 교육 개강일 정 분야 취업 준비 방법 정보처리기사 자격증 취득 등에 대하여 빠른 답변 도와드리겠습니다,Negative,4482.0
4613,일단 컴퓨터가 가능한 시간에 원격으로 도움을 주신다고 하셨고 회사 컴퓨터였지만 그래도 가능한 부분이 있어서 바로 원격으로 도움을 받아 일단 국가평생교육진흥원 학점은행 홈페이지부터 안내를 해주셨습니다,Negative,4644.0
4738,컴퓨터공학과 취업을 위한 특성화 수업 진행,Negative,4769.0
4870,그리고 저도 아직은 저학년이어서 정확한 것은 모르지만 고 파스 꽈 톡에 계신 선배님들께서 말씀하시기로는 석박 딸 생각 있으면 컴퓨터와 나 통계 쪽 이중하는 게 도움이 많이 된다고 하시더라고요,Negative,4903.0
4871,물론 사바사 케바케겠지만요 그리고 컴퓨터와 이중하다가 컴퓨터와 랩으로 대학원 진학하시는 분들도 계시고요,Negative,4904.0
5092,일단 온라인 강의 같은 경우 한 학기에 약 개월 과정으로 시작이 되고 중간 기말 토론과제 출석 쪽지시험 퀴즈 등으로 이루어져 있고 상대평가이며 출석 같은 경우 컴퓨터뿐만 아닌 모바일과 태블릿,Negative,5126.0
5390,컴퓨터공학과에 진학을 하였다면 당연히 진로에 대한 목표를 설정하는 부분에 있어서 도움이 되는 내용에 대해 학습을 할 수는 있겠지만 다소 애매한 부분이 많습니다,Negative,5425.0
5391,학년과 학교에 따라서 조금씩 달라질 수는 있겠으나 대다수의 컴퓨터공학과에선 교육을 진행한 내용을 활용하여 특정 프로젝트를 진행하는 유형의 수업이 거의 없기 때문입니다,Negative,5426.0
5393,그렇기에 컴퓨터공학과 진로를 일찌감치 설정하여 효율적으로 나아가길 희망한다면 전공과 연관성이 높은 내용에 대해서 별도로 학습을 하는 것을 추천드립니다 학습 방법 컴퓨터공학과 진로를 찾기 위한 목적으로 학습을 한다면 크게 학원에서 교육을 받는 방법과 온라인 강의나 교재를 통하여 독학을 하는 방법으로 나눠지는데 독학의 경우에는 비용에 대한 부담이 적고 장소와 시간에 대한 제약이 거의 없다는 장점이 있으나 가이드라인이 없다 보니 관련 공부 경험이 없는 상황에선 많은 어려움이 있습니다,Negative,5428.0
5758,위 인원은 컴퓨터과학과 포함이니 참고 부탁드립니다 다음은 생명시스템대학입니다,Negative,5800.0
6065,컴퓨터 과학,Negative,6108.0
6336,컴퓨터공학과 취업 분야 트렌드에 맞는 준비 방법은,Negative,6380.0
6366,호남대 컴퓨터공학과 타 산업혁명 시대 전문가 집합체,Negative,6411.0
6524,컴퓨터공학과 학생이 말해주는 타 산업혁명의 현주소,Negative,6569.0
7864,다른 산업공학과에 비해 컴퓨터 프로그래밍 빅데이터 많이 배우나요 아니면 체감상 배우는 양은 어떤지 알려주세요,Negative,7912.0
7901,그래서 오늘은 우석대 컴퓨터공학과의 정시전형 일정과 함께 과연 우석대만의 컴퓨터공학과에 입학하게 되면 어떤 일이 기다리고 있을지 알아보는 시간을 가져보겠습니다,Negative,7949.0
8201,아무튼 분야가 이런 게 있다는 거 소개라도 해주면 됐지 정보시스템 정보시스템이 뭐냐 정시 템은 아는데 그 정시 템이 정보시스템 맞다 경영학과 안의 컴공이다 교수님 학력에도 컴퓨터공학사가 있다 뼛속까지 문들이라면 깊이 들어가기 무서울 것 같다 틀리거나 부족한 부분이 있다면 작성자를 신나게 까고 나서 댓글로 고쳐주십시오,Negative,8252.0
8600,전화 컴퓨터와 씨름하는 직군이라 스펙은 이 정도로 두시고 수많은 국내 물류 회사에 대해 알아보시면서 취준하시는게 좋아 보여요 ㅎㅎ,Negative,8654.0
8702,우석대학교 컴퓨터공학과 특장점 알아봐요,Negative,8756.0
9854,컴퓨터 자연,Negative,9920.0
11359,뭐가 실 컴퓨터 쪽으로 갈 거,Negative,11434.0
11845,컴퓨터공학과 재학생을 위한 관련 직무 취업 설명회,Negative,11924.0
12095,근데 저 분야를 하고 싶으면 디자인과 쪽을 가는 게 맞고 인간 컴퓨터 상호작용 류의 인간공학을 가려면 컴퓨터 공학과를 가는 것이 맞습니다,Negative,12176.0
12098,컴퓨터과학,Negative,12179.0
12167,생각보다 게임에 관한 수업보다는 컴퓨터에 관련한 수업이 훨씬 많아요,Negative,12250.0
12180,디폴트는 컴퓨터 용어로 고정 값인데요,Negative,12263.0
12198,왜냐하면 본인은 컴퓨터에 대해 관심도 없고 게임이나 배워볼까 하는 마음으로 왔는데 게임보다는 컴퓨터 공부를 엄청 해야 하거든요,Negative,12281.0
12252,세대 타 산업혁명 유망 전공 탄 컴퓨터공학과,Negative,12335.0
12349,컴퓨터공학과 개요,Negative,12432.0
12353,그럼 지금부터 컴퓨터공학과 취업 전망성에 대한 기준점 포스팅 시작하겠습니다,Negative,12436.0
12354,대학 커리큘럼 컴퓨터공학과로 입학을 하였다면 대부분의 대학교에선 파이썬 언어와 같은 프로그래밍 언어 및 컴퓨터 구조론과 자료구조 알고리즘 등에 대한 전공필수 과목을 수강합니다,Negative,12437.0
12364,하지만 컴퓨터공학과와 연관성이 높은 대다수의 직업들은 전문직이라는 특징이 있어서 연봉과 전망성에 대한 부분은 자기 자신이 만들어가기 나름입니다,Negative,12447.0
12369,다만 컴퓨터공학과에서 이수하는 수업만으로는 언급한 사항을 진행하기엔 불가능에 가깝습니다,Negative,12452.0
12376,물론 당연히 똑같은 내용에 대해서 교육을 진행하는 학원이라고 하더라도 학원마다 교육을 진행하는 방식이나 커리큘럼이 모두 다르므로 학원에서 컴퓨터공학과와 연관성이 높은 분야로 효율적으로 취업을 준비하고 싶거나 높은 수준의 프로젝트를 진행하고 싶다면 자신의 상황에서 가장 적합한 학원을 서칭하는 것이 중요하겠습니다,Negative,12459.0
12383,그럼 컴퓨터공학과 취업에 대한 포스팅은 여기까지 작성하겠습니다,Negative,12466.0
12435,작업형은 컴퓨터로 직접 사고 영상을 본 후 영상에서 잘못된 점 사고를 예방하는 방식 등 문제에 대한 답을 서술하는 형식으로 진행됩니다 웬만하면 난이도가 그리 높지 않은 편이라고 하며 수험생 수기를 읽어 보니 필답을 치르고 나서 약 일간 작업형을 학습해도 충분할 수준이라고 하네요,Negative,12518.0
12462,세대 타 산업혁명 유망 전공 탄 컴퓨터공학과 안녕하세요,Negative,12545.0
12477,세대 타 산업혁명 유망 전공 탄 컴퓨터공학과 재생 수어 마우스를 드래그하세요,Negative,12561.0
12481,도움말 플레이어 복사 레이어 닫기 접기 펴기 유망 전공 탄 컴퓨터공학과 세대 타 산업혁명 유망 전공 탄 컴퓨터공학과 컴퓨터공학과,Negative,12565.0
12534,컴퓨터공학과 우석대학교 안녕하세요,Negative,12618.0
12569,도움말 플레이어 복사 레이어 닫기 접기 펴기 우석대학교 컴퓨터공학과 특장점 컴퓨터공학과 컴공 컴퓨터공학과 전 망년이 넘는 시간 동안 코로나로 인해 무수히 많은 변화가 생겼습니다,Negative,12653.0
13046,특히나 컴퓨터공학과의 경우 서울에 있는 대학교에 입학하기 위해선 우수한 성적 즉 내신 등급에서 등급을 꾸준히 유지해와야 하는데 학년 때부터 공부와 담을 쌓고 지내온 학생들의 경우 우수한 성적만을 결과로 내온 학생들에게만 서울에 있는 대학에 입학할 수 있는 기회가 주어지다 보니 일찌감치인 서울을 포기하게 될 텐데요,Negative,13134.0
13251,컴퓨터공학과 취업 전망성에 대한 기준점,Negative,13339.0
2395,독학사는 시험을 보고 합격을 하면 학점을 얻을 수 있는 방법이랍니다 기간의 경우 반드시 전문가와의 대화 이후 학습자님께 맞는 과정으로 진행을 하는 게 좋겠죠,Negative,2415.0
6076,게임공학과 졸업 후 기획 분야는 콘텐츠 제작 전문가 스토리텔링 작가 콘셉트 디자이너 제작사 관련 분야에 진출할 수 있고 아트 디자인은 제작사 애니메이션 제작 애니메이션 기획 및 작가 그래픽 감독 게임 그래픽 전문가로서 진출할 수 있습니다,Negative,6119.0
6379,그것은 산업 안전을 관리를 전담하는 전문가들의 역량이 부족하거나 기타 이유로 산업안전공학과 및 안전 관련 전공자의 파견이 현장에 원활하지 못하면서 일어나기도 합니다,Negative,6424.0
6478,산업이 대세죠 아버님이 그 분야에서 일한다고 하시니 아버님이 전문가이시고 아버님과 충분한 대화를 하시고 결정하는 것이 좋을듯합니다,Negative,6523.0
6570,학점은행제 산업공학과 관련 전공의 학사학위까지 고졸의 경우 평균 학기 전문대 졸업자는 평균 학기면 되는 이유랍니다 기간의 경우 학생의 의지 목표 최종학력에 따라 달라지다 보니 전문가와의 대화를 통해 명확하게 준비해보는 게 좋겠죠,Negative,6615.0
6931,그럼 전문가만 양성한다면 대학은 그걸로 만족할까요 아니죠,Negative,6978.0
8021,여러분들 중에서도 학점은행제를 통해서 학력을 만들고 싶으신 분들이 있다면 전문가 선생님에게 도움을 받아 보시는 것을 권해드리고요 이만 글 작성을 마치도록 할게요 항상 도움 주셨던 선생님 정말로 감사합니다,Negative,8070.0
8415,우석대학교 토목공학과를 선택하여 우리나라의 건설산업을 이끌 토목공학 전문가로 성장하는 꿈을 꿔보지 않으시겠습니까,Negative,8467.0
11451,취업전문가와 함께하는 독취사 고민 상담소 사연 접수하기 더 보기 현재 나의 스펙은 학교 전공학점 부산대학교 산업공학과 어학점수 토익 취업 때 다시 따야 합니다,Negative,11528.0
3435,융합의 시대 산업공학과 출신이 대세,Negative,3462.0
3481,작년 광주대학교 융합기계공학과 입시 결과입니다,Negative,3508.0
4477,권봉석 장동현 삼성 고동진 잘 나가는 다 여기 출신이네 융합의 시대 산업공학과 출신들이 대세 최근 재계에서 산업공학과 출신 최고경영자들의 약진이 화제가 되고 있다 지난 일 그룹인,Negative,4508.0
5547,융합학과이긴 합니다,Negative,5586.0
5798,전공 안내 융합학부 학과 정보 바로 가기 홈페이지 바로 가기 전자공학과 학과 정보 바로 가기 홈페이지 바로 가기 에너지공학부 홈페이지 바로 가기 환경에너지공학과 학과 정보 바로 가기 홈페이지 바로 가기 기계공학과 학과 정보 바로 가기 홈페이지 바로 가기 신소재공학과 학과 정보 바로 가기 홈페이지 바로 가기 산업경영공학과 학과 정보 바,Negative,5840.0
6536,동신대학교 에너지융합대학 에너지기계설비학과가 기계공학과로 바뀌었는데요,Negative,6581.0
7247,아이티 융합센터 재생 수어 마우스를 드래그하세요,Negative,7294.0
7251,도움말 플레이어 복사 레이어 닫기 접기 펴기 아이티 융합센터 아이티 도움말 라이선스 동영상 인코딩 중입니다 분 이상 소요될 수 있으며 영상의 길이에 따라 소요 시간은 달라집니다,Negative,7298.0
7647,섬유공학과 경쟁률 및 취업률 섬유공학과 경쟁률 및 취업률 출처 대학 알림이 해당 대학 입학처 주요 대학교 섬유공학과 년 수시 정시전형을 통합한 경쟁률을 살펴보면 숭실대학교 유기 신소재 파이버 공학과가 의 가장 높은 경쟁률을 나타냈고 단국대학교 파이버 융합소재공학전공이 충남대학교 유기재료학과 전북대학교 유기소재 섬유공학 전공으로 그 뒤를 이었습니다,Negative,7695.0
7818,예전에 산업공학과 파다가 융합학과는 이도 저도 아니라서 따로 공부를 더 하거나 차라리 한 분야만 공부하는 데로 가라는 말을 많이 들어서 포기했는데 정보시스템도 그런 과인 가요 서울 포기하고 성대 전자전기가 나을지 고민입니다,Negative,7866.0
2055,대체적으로 러닝타임이 긴 시험인 만큼 시간 배분과 실수를 줄일 집중력이 필요하다고 느꼈어요,Negative,2070.0
10740,퓨샷 러닝 그래프 신경망 모델 하지만 당황할 필요 없어요,Negative,10808.0
10741,처음 접해서 낯설게 느껴질 뿐이랍니다 기계 학습의 알고리즘 중 하나인 딥러닝에 대해 아마 한 번쯤 들어 본 적이 있을 것입니다,Negative,10809.0
10746,퓨샷 러닝을 포함한 최신 기계 학습은 효율성을 높이기 위하여 메타 학습을 기반으로 이러한 범주 구분을 학습합니다,Negative,10814.0
10872,다만 요새 트렌드는 아시다시피 빅데이터 혹은 딥러닝으로 대두되는 데이터 사이언스입니다,Negative,10942.0
11622,차별성을 가할 것인가 파이썬 머신 러닝은 정말 흥미로워서 관심이 갈 거예요,Negative,11701.0
13113,시 반에 교수님이랑 미팅 있어서 한 분 얘기하고 약 시부터 시까지 있었는데 중간에 저녁 먹고 쉬어서 시간 반 빼고 머신 러닝 스터디 있어서 또 시간 정도 빼면 시간 반 정도 맞나 지금 졸려서 계산이 잘 안돼서 검산은 안 할래,Negative,13201.0
2639,솔직한 정보를 바탕으로 작성된 글입니다,Negative,2659.0
4288,이에 초보 투자자들이 건강하고 올바른 주식투자를 할 수 있도록 주식투자자들의 빅데이터를 바탕으로 알고리즘을 만들어 가이드라인을 제시하고자 합니다,Negative,4316.0
8685,는 원격제어 또는 미리 입력된 정보를 바탕으로 자율적으로 움직이는 로봇 물고기를 학부생 수준에서 창의성을 발휘해서 색다른 방법과 재료로 만드는 활동을 합니다,Negative,8739.0
9767,어떤 차이가 있죠 거치게 분류하면 전기공학과는 전기 에너지 전력 와 그것의 원천이라 할 수 있는 발전 시스템을 배우며 전자공학과는 회로 기판 내에서 발생되는 신호 발생 및 조절 그리고 전자기파를 바탕으로 원거리 통신방법을 배우는 것이라 할 수 있습니다,Negative,9829.0
10001,근본적인 이유는 무엇이라고 생각하십니까 흔히 세대를 가리켜 다양성과 포용성을 바탕으로 새로운 것을 창조하길 좋아하는 세대라고 말합니다 하지만 현실 공간의 생활 자체만으로는 그 다양성과 포용성을 다 보여주기에 한계가 있어요,Negative,10067.0
13208,따라서 항공사는 기존 통계 자료들을 바탕으로 예상 수요를 파악하고 예매하는 날짜와 좌석에 따라 가격에 차등을 둡니다,Negative,13296.0
5,네트워크 오래 해도 비전 없고요,Negative,5.0
4338,현재 소셜네트워크에서 활용하는 메타버스는 실제로 사용해보면 실망할 수 있으면 간단한 모습의 아바타 참여자 콘텐츠도 채팅 수준 정도 아직 많은 사람들의 관심을 갖게 할 정도의 흥미요소가 없음,Negative,4369.0
119,고고 씽 교육상담관 관 더 보기 지도 데이터 지도 컨트롤러 범례부동산거리읍면동시군구시도국가유앤유영어전문학원경기도 김포시 김포한강로 메이플 플라자 층 호유앤유영어전문학원 관경기도 김포시 김포한강로 층 호,Negative,119.0
2772,가장 중요한 것은 바로 과연 도 문제풀이 모든 국가시험은 문제은행 방식으로 출제되기 때문에 똑같은 문제가 출제될 확률이 높습니다,Negative,2793.0
4198,더 보기 지도 데이터 지도 컨트롤러 범례 부동산 거리 읍 면 동시군 구시도 국가 프렌즈 코딩 학원 경기도 수원시 팔달구 종말로 번 길 층 프렌즈 코딩 학원,Negative,4225.0
7222,현장실습 온라인 매뉴얼 개신 누리 행사 일정 안내 학과 사무실 위치 충북대학교 안전공학과동 호 더 보기 지도 데이터 지도 컨트롤러 범례 부동산 거리 읍 면 동시군 구시도 국가 충북대학교 공과대학 충청북도 청주시 서원구 충대로 지금까지 충북대학교 공식 홍보대사 영원해 울 서영이었습니다,Negative,7269.0
7954,전자의 경우 주로 석유 및 에너지 산업을 하는 사기업 혹은 한국광물자원공사 한국가스공사와 같은 공기업에 취직을 하곤 합니다,Negative,8003.0
10473,한국가스안전공사 카페 내용 좀 그만 따라 하세요,Negative,10540.0
13003,출처 인천대학교 자율 강좌에 따른 범국가적 위기 상황에 산업공학의 역할은 무엇이고 어떻게 도움이 될 수 있을지 설명하시오 이 질문은 음 의도하는 게 뭘까 고민을 해보 면에 대해서 의도하는 것일 수도 있을 것 같고 모른다면 아니면 코로나로 인한 제조업 기반의 중요성에 대한 조명일 수도 있을 것 같은데 사실상 뉴스 트렌드에 민감하지 않은 분이라면 어려울 수도 있을 것 같아요,Negative,13089.0
4785,건국대 화장품 공학과 화장품 산업의 창의적인 전문인 양성,Negative,4816.0
5522,산업공학과 취업 분야의 다양성을 생각한다면,Negative,5561.0
8390,우석인 여러분 오늘 여러분들에게 알려드릴 내용은 토목공학 분야의 전문적인 인재를 양성하는 우석대학교의 토목공학과의 소개 및 정시전형 일정입니다,Negative,8442.0
10518,따라서 실제 에이즈가 걸렸을 확률을 구하는 식은 실제 에이즈에 걸렸는데 양성반응이 나올 경우 총 양성 반응이 나온 경우 번 확률 번 확률 번 확률 가 됩니다,Negative,10586.0
2998,그래프 기법은 품질 현황을 그림으로 보여주기 때문에 직관적이고 이해하기 쉽습니다 하지만 다수의 인자가 섞여 있는 복잡한 품질 데이터를 다룰 경우 복잡한 연관성을 설명하기 어렵고 무엇보다도 해석이 주관적일 수 있다는 한계점이 명확합니다,Negative,3019.0
3031,또한 서비스 품질은 제조품질과는 달리 평가 지표가 다양하게 존재하고 주관적일 수 있기 때문에 좀 더 객관적이고 과학적인 평가 기준을 마련하는 것도 품질 공학 전공자들의 임무입니다,Negative,3052.0
4611,시험은 중간고사 주차 기말고사 주차로 이루어져 있고 과목당 문제이고 문제는 객관식 문제는 주관식이라고 하셨고 제한시간은 시간이라고 하셨고 주말을 포함해서 일 정도의 기간을 준다고 하셨는데 마지막 날에는 시간이 짧기 때문에 꼭 마감시간 전에는 시험을 봐줘야 한다고 하셨고 웬만하면 주말에 보는 게 가장 나을 거라고 하셨습니다,Negative,4642.0
5097,시험은 보통 중간고사 주차 기말고사 주차로 나누어져 있고 과목당 문제이고 문제는 객관식 문제는 주관식이라고 하셨고 과목당 시간의 제한시간이 있고 주말을 포함해서 일 이상의 시험기간을 준다고 하셨습니다,Negative,5131.0
8498,학점 포트폴리오 등이 정말 평이한 저의 입장에서 상반 기년 상반기까지 취업을 준비하며 개인적인 주관이 들어간 포스팅이기 때문에 코딩을 뛰어나게 잘하시는 산업 공학도 분들이나 유통 금융 쪽으로 지원하시는 분들이나 학점 포트폴리오가 뛰어나신 분들에게는 도움이 많이 안 될 거라고 생각합니다,Negative,8550.0
12434,참고로 여기서 필답형은 주관식 서술형으로 치러져요,Negative,12517.0
12639,그럼 이 편입 조건을 학점은행 제로 어떻게 갖추는지 설명드릴게요 산업공학과 편입 학점은행제 고등학교 졸업자인 분들은 학점은행제라는 제도를 통해 전문대학 졸업예정자나 년제 대학 졸업 예정자를 만들 수 있는데요 학점은행제를 소개하자면 교육부에서 주관하는 제도로 학위는 교육부 장관 명의로 받게 되어 일반대학과 동등한 조건으로 볼 수 있어요,Negative,12723.0
2464,전공생들 또한 유튜브 등 다양한 소식지를 통해 클라우드가 유망하다는 것을 알고는 있지만 학교에서도 클라우드와 관련된 전공과목이 많지 않다 보니 배울 수 있는 기회가 적을 수밖에 없는 상황입니다,Negative,2484.0
219,안녕하게요 이력 관리에서 안전 관리 쪽도 같이 하시고 경력을 쌓으신다면 향후를 생각했을 때 괜찮은 직업군으로 생각됩니다,Negative,219.0
700,생산관리나 데이터 사이언스 직무가 보통 어느 기업가 서든 산공과가 맡기 무난하고 이노베이션에는 최적화 부서가 따로 있다고 알고 있는데 거기는 아마 산업공학과를 위주로 뽑을듯합니다,Negative,702.0
977,또한 산업안전공학과를 졸업하면 별도의 자격증 없이도 안전관리자 선임할 수 있습니다,Negative,981.0
999,관리자에 의해 삭제된 댓글입니다,Negative,1003.0
